ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Alignment,Morphemes,Note
Kashinawa_B-6_bad-1,,Kashinawa_B,6_bad,tʃakaβu,tʃakaβu,tʃ a k a + β u,,camargo1995,38,,,,0,tʃ a k a + β u,ugly _COL,
Matses-165_wet-1,,Matses,165_wet,tʂuku,tʂuku,ʈʂ u k u,,fleck2005,1406,,,,0,ʈʂ u k u,?,
Matis-165_wet-1,,Matis,165_wet,tʂuβɨd,tʂuβɨd,ʈʂ u β ɨ d,,fleck2005,1406,,,,0,ʈʂ u β ɨ d,?,
Marubo-165_wet-1,,Marubo,165_wet,mɨtʃa,mɨtʃa,m ɨ tʃ a,,fleck2005,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Katukina-165_wet-1,,Katukina,165_wet,metxa,metxa,m e ʈʂ a,,aguiar1994,1404,,,,0,m e ʈʂ a,wet/mɨtʃa,
Shipibo_Konibo-165_wet-1,,Shipibo_Konibo,165_wet,mɨtʃa,mɨtʃa,m ɨ tʃ a,,fleck2005,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Kapanawa-165_wet-1,,Kapanawa,165_wet,mɨtʃa,mɨtʃa,m ɨ tʃ a,,loos1998,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Arara-165_wet-1,,Arara,165_wet,bɨtʃa,bɨtʃa,b ɨ tʃ a,,cunha1993,1404,,,,0,- - b ɨ tʃ - a,?,
Shanenawa-165_wet-1,,Shanenawa,165_wet,mutʃia,mɨtʃa,m ɨ tʃ a,,lanes2005,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Poyanawa-165_wet-1,,Poyanawa,165_wet,bɨʃa,bɨʃa,b ɨ ʃ a,,paula1992,1404,,,,0,b ɨ ʃ a,wet/mɨtʃa,
Iskonawa-165_wet-1,,Iskonawa,165_wet,mɨʧa,mɨʧa,m ɨ tʃ a,,zariquiey2017,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Chakobo-165_wet-1,,Chakobo,165_wet,tʃaaʂa,tʃaʂa,tʃ a ʂ a,,zingg1998,1400,,,,0,tʃ a ʂ a,wet_short _ʂa,
Chakobo-165_wet-2,,Chakobo,165_wet,musa,mɨsa,m ɨ s a,,zingg1998,1404,,,,0,m ɨ s a,wet/mɨtʃa,
Kakataibo-165_wet-1,,Kakataibo,165_wet,tʃaβa,tʃaβa,tʃ a β a,,zariquiey2017,1403,,,,0,tʃ a β a,wet_short _βa,
Kaxarari-165_wet-1,,Kaxarari,165_wet,hɨnla,hɨnla,h ɨ n l a,,couto2005,1411,,,,0,h ɨ n l a,?,
Mastanawa-165_wet-1,,Mastanawa,165_wet,bɨʧa,bɨʧa,b ɨ tʃ a,,zariquiey2017,1404,,,,0,b ɨ tʃ a,wet/mɨtʃa,
Chaninawa-165_wet-1,,Chaninawa,165_wet,bɨt͡ʃa,bɨt͡ʃa,b ɨ tʃ a,,zariquiey2017,1404,,,,0,b ɨ tʃ a,wet/mɨtʃa,
Sharanawa-165_wet-1,,Sharanawa,165_wet,bɨt͡ʃa,bɨt͡ʃa,b ɨ tʃ a,,zariquiey2017,1404,,,,0,b ɨ tʃ a,wet/mɨtʃa,
Amawaka-165_wet-1,,Amawaka,165_wet,mɨt͡ʃa,mɨt͡ʃa,m ɨ tʃ a,,zariquiey2017,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Nawa-165_wet-1,,Nawa,165_wet,bɨʧa,bɨʧa,b ɨ tʃ a,,zariquiey2017,1404,,,,0,b ɨ tʃ a,wet/mɨtʃa,
Marinawa-165_wet-1,,Marinawa,165_wet,bɨʧa,bɨʧa,b ɨ tʃ a,,zariquiey2017,1404,,,,0,b ɨ tʃ a,wet/mɨtʃa,
Yaminawa-165_wet-1,,Yaminawa,165_wet,bɨʧa,bɨʧa,b ɨ tʃ a,,zariquiey2017,1404,,,,0,b ɨ tʃ a,wet/mɨtʃa,
Kashinawa_P-165_wet-1,,Kashinawa_P,165_wet,ʧajka,ʧajka,tʃ a j k a,,zariquiey2017,1410,,,,0,tʃ a j k a,wet_short _ika,
Kashinawa_B-165_wet-1,,Kashinawa_B,165_wet,mɨtʃa,mɨtʃa,m ɨ tʃ a,,camargo1995,1404,,,,0,m ɨ tʃ a,wet/mɨtʃa,
Matses-30_dryadjv-1,,Matses,30_dryadjv,tanun,tanun,t a n u n,,fleck2005,290,,,,0,t a n u n,?,
Matis-30_dryadjv-1,,Matis,30_dryadjv,kudu,kudu,k u d u,,fleck2005,168,,,,0,k u d u,?,
Marubo-30_dryadjv-1,,Marubo,30_dryadjv,ɨʂta,ɨʂta,ɨ ʂ t a,,fleck2005,289,,,,0,ɨ ʂ t a,?,
Katukina-30_dryadjv-1,,Katukina,30_dryadjv,putu,putu,p u t u,,aguiar1994,163,,,,0,p u t - - u,dust,
Shipibo_Konibo-30_dryadjv-1,,Shipibo_Konibo,30_dryadjv,tʃuʃia,tʃuʃia,tʃ u ʃ i a,,fleck2005,285,,,,0,tʃ u ʃ i a,?,
Shipibo_Konibo-30_dryadjv-2,,Shipibo_Konibo,30_dryadjv,mɨtʃama,mɨtʃama,m ɨ tʃ a m a,,fleck2005,182,,,,0,m ɨ tʃ a m a,wet _NEG,
Kapanawa-30_dryadjv-1,,Kapanawa,30_dryadjv,putuni,putuni,p u t u + n i,,loos1998,163,,,,0,p u t - - u + n i,dust _ni,
Kapanawa-30_dryadjv-2,,Kapanawa,30_dryadjv,tʃuʃi,tʃuʃi,tʃ u ʃ i,,loos1998,285,,,,0,tʃ u ʃ i -,?,
Arara-30_dryadjv-1,,Arara,30_dryadjv,ʃaka,ʃaka,ʃ a k a,,cunha1993,286,,,,0,ʃ a k a,?,
Shanenawa-30_dryadjv-1,,Shanenawa,30_dryadjv,mɨtu,mɨtu,m ɨ t u,,lanes2005,284,,,,0,m ɨ t - - u,dry/mɨtu,
Yawanawa-30_dryadjv-1,,Yawanawa,30_dryadjv,ʂaka,ʂaka,ʂ a k a,,paula1992,286,,,,0,ʂ a k a,bark,
Poyanawa-30_dryadjv-1,,Poyanawa,30_dryadjv,basku,basku,b a s k u,,paula1992,288,,,,0,b a s k u,?,
Chakobo-30_dryadjv-1,,Chakobo,30_dryadjv,ʃina,ʃina,ʃ i n a,,zingg1998,181,,,,0,ʃ i n a,?,
Chakobo-30_dryadjv-2,,Chakobo,30_dryadjv,hanu,hanu,h a n u,,zingg1998,293,,,,0,h a n u,?,
Kakataibo-30_dryadjv-1,,Kakataibo,30_dryadjv,ɨski,ɨski,ɨ s k i,,zariquiey2017,185,,,,0,ɨ s k i,?,
Kaxarari-30_dryadjv-1,,Kaxarari,30_dryadjv,pu,pu,p u,,couto2005,163,,,,0,p u,dust,
Mastanawa-30_dryadjv-1,,Mastanawa,30_dryadjv,bɨtu,bɨtu,b ɨ t u,,zariquiey2017,284,,,,0,b ɨ t - - u,dry/mɨtu,
Mastanawa-30_dryadjv-2,,Mastanawa,30_dryadjv,ʃina,ʃina,ʃ i n a,,zariquiey2017,181,,,,0,ʃ i n a,?,
Chaninawa-30_dryadjv-1,,Chaninawa,30_dryadjv,bɨtu,bɨtu,b ɨ t u,,zariquiey2017,284,,,,0,b ɨ t - - u,dry/mɨtu,
Sharanawa-30_dryadjv-1,,Sharanawa,30_dryadjv,bɨtu,bɨtu,b ɨ t u,,zariquiey2017,284,,,,0,b ɨ t - - u,dry/mɨtu,
Amawaka-30_dryadjv-1,,Amawaka,30_dryadjv,mɨtu,mɨtu,m ɨ t u,,zariquiey2017,284,,,,0,m ɨ t - - u,dry/mɨtu,
Nawa-30_dryadjv-1,,Nawa,30_dryadjv,bɨtu,bɨtu,b ɨ t u,,zariquiey2017,284,,,,0,b ɨ t - - u,dry/mɨtu,
Marinawa-30_dryadjv-1,,Marinawa,30_dryadjv,bɨtu,bɨtu,b ɨ t u,,zariquiey2017,284,,,,0,b ɨ t - - u,dry/mɨtu,
Yaminawa-30_dryadjv-1,,Yaminawa,30_dryadjv,bɨtu,bɨtu,b ɨ t u,,zariquiey2017,284,,,,0,b ɨ t - - u,dry/mɨtu,
Kashinawa_P-30_dryadjv-1,,Kashinawa_P,30_dryadjv,mɨtu,mɨtu,m ɨ t u,,zariquiey2017,284,,,,0,m ɨ t - - u,dry/mɨtu,
Kashinawa_B-30_dryadjv-1,,Kashinawa_B,30_dryadjv,mɨtu,mɨtu,m ɨ t u,,camargo1995,284,,,,0,m ɨ t - - u,dry/mɨtu,
Matses-67_here-1,,Matses,67_here,nɨ,nɨ,n ɨ,,fleck2005,577,,,,0,n ɨ -,here,
Matis-67_here-1,,Matis,67_here,nɨ,nɨ,n ɨ,,fleck2005,577,,,,0,n ɨ -,here,
Marubo-67_here-1,,Marubo,67_here,nɨnu,nɨnu,n ɨ n u,,fleck2005,577,,,,0,n ɨ n u,here _LOC,
Katukina-67_here-1,,Katukina,67_here,nenu,nɨnu,n ɨ n u,,aguiar1994,577,,,,0,n ɨ n u,here _LOC,
Katukina-67_here-2,,Katukina,67_here,ninu,ninu,n i n u,,aguiar1994,577,,,,0,n i n u,here _LOC,
Shipibo_Konibo-67_here-1,,Shipibo_Konibo,67_here,nɨ,nɨ,n ɨ,,fleck2005,577,,,,0,n ɨ - -,here,
Kapanawa-67_here-1,,Kapanawa,67_here,nɨnu,nɨnu,n ɨ n u,,loos1998,577,,,,0,n ɨ n u,here _LOC,
Kapanawa-67_here-2,,Kapanawa,67_here,nɨaβi,nɨaβi,n ɨ a + β i,,loos1998,577,,,,0,n ɨ a + β i,here _a _EMP,
Arara-67_here-1,,Arara,67_here,nandu,nandu,n a ⁿd u,,cunha1993,577,,,,0,n a n - d u,?,
Shanenawa-67_here-1,,Shanenawa,67_here,nɨnu,nɨnu,n ɨ n u,,lanes2005,577,,,,0,n ɨ n u,here _LOC,
Yawanawa-67_here-1,,Yawanawa,67_here,nɨnu,nɨnu,n ɨ n u,,paula1992,577,,,,0,n ɨ n u,here _LOC,
Poyanawa-67_here-1,,Poyanawa,67_here,nĩdu,nindu,n i nd u,,paula1992,577,,,,0,n i nd u,here _LOC,
Iskonawa-67_here-1,,Iskonawa,67_here,ninu,ninu,n i n u,,zariquiey2017,577,,,,0,n i n u,here _LOC,
Chakobo-67_here-1,,Chakobo,67_here,nëa,nɨa,n ɨ a,,zingg1998,577,,,,0,n ɨ a,here _a,
Chakobo-67_here-2,,Chakobo,67_here,nëbi,nɨbi,n ɨ b i,,zingg1998,577,,,,0,n ɨ b i,here _EMP,
Chakobo-67_here-3,,Chakobo,67_here,nëri,nɨri,n ɨ r i,,zingg1998,577,,,,0,n ɨ r i,here _ri,
Kakataibo-67_here-1,,Kakataibo,67_here,ɨnu,ɨnu,ɨ n u,,zariquiey2017,577,,,,0,- ɨ n u,I _LOC,
Mastanawa-67_here-1,,Mastanawa,67_here,dɨdu,dɨdu,d ɨ d u,,zariquiey2017,577,,,,0,d ɨ d u,here _LOC,
Chaninawa-67_here-1,,Chaninawa,67_here,tɨdu,tɨdu,t ɨ d u,,zariquiey2017,577,,,,0,t ɨ d u,?,
Sharanawa-67_here-1,,Sharanawa,67_here,dɨdu,dɨdu,d ɨ d u,,zariquiey2017,577,,,,0,d ɨ d u,here _LOC,
Amawaka-67_here-1,,Amawaka,67_here,nɨndu,nɨndu,n ɨ ⁿd u,,zariquiey2017,577,,,,0,n ɨ ⁿd u,here _LOC,
Nawa-67_here-1,,Nawa,67_here,dɨdu,dɨdu,d ɨ d u,,zariquiey2017,577,,,,0,d ɨ d u,here _LOC,
Marinawa-67_here-1,,Marinawa,67_here,dɨndu,dɨndu,d ɨ ⁿd u,,zariquiey2017,577,,,,0,d ɨ ⁿd u,here _LOC,
Yaminawa-67_here-1,,Yaminawa,67_here,dɨdu,dɨdu,d ɨ d u,,zariquiey2017,577,,,,0,d ɨ d u,here _LOC,
Kashinawa_P-67_here-1,,Kashinawa_P,67_here,nɨnu,nɨnu,n ɨ n u,,zariquiey2017,577,,,,0,n ɨ n u,here _LOC,
Matses-92_near-1,,Matses,92_near,nɨβi,nɨβi,n ɨ β i,,fleck2005,792,,,,0,n ɨ β i,here _EMP,
Matis-92_near-1,,Matis,92_near,nɨ,nɨ,n ɨ,,fleck2005,792,,,,0,n ɨ,here,
Marubo-92_near-1,,Marubo,92_near,urama,urama,u r a + m a,,fleck2005,790,,,,0,u r - - a + m a,far/ura _ma,
Katukina-92_near-1,,Katukina,92_near,rami,rami,r a m i,,aguiar1994,1579,,,,0,- r a m i,?,
Katukina-92_near-2,,Katukina,92_near,tuke-ma,tukema,t u k e m a,,aguiar1994,1577,,,,0,t u k e m - - - a,? _NEG,
Shipibo_Konibo-92_near-1,,Shipibo_Konibo,92_near,utʃu-ma,utʃuma,u tʃ u + m a,,fleck2005,1578,,,,0,u tʃ u + m a,far/utʃu _NEG,
Kapanawa-92_near-1,,Kapanawa,92_near,utʃuma,utʃuma,u tʃ u + m a,,loos1998,1578,,,,0,u tʃ u + m a,far _not,
Kapanawa-92_near-2,,Kapanawa,92_near,pataʂ,pataʂ,p a t a ʂ,,loos1998,800,,,,0,p a t a ʂ,?,
Arara-92_near-1,,Arara,92_near,tʃaimba,tʃaimba,tʃ a i mb a,,cunha1993,796,,,,0,- - tʃ a - i m b a,?,
Shanenawa-92_near-1,,Shanenawa,92_near,tʃjama,tʃaima,tʃ a j m a,,lanes2005,796,,,,0,tʃ a - i m - - - a,far/chai _NEG,
Yawanawa-92_near-1,,Yawanawa,92_near,tʃaima,tʃaima,tʃ a j m a,,paula1992,796,,,,0,tʃ a - i m - - - a,far/chai _NEG,
Iskonawa-92_near-1,,Iskonawa,92_near,ninuhuku,ninuhuku,n i + n u + h u k u,,zariquiey2017,795,,,,0,n i + n u + h u k u,here _LOC _DIM,
Chakobo-92_near-1,,Chakobo,92_near,βasima,βasima,β a s i m a,,zingg1998,791,,,,0,β a s i m a,delay _NEG,
Chakobo-92_near-2,,Chakobo,92_near,βika,βika,β i k a,,zingg1998,799,,,,0,β i k a,?,
Kakataibo-92_near-1,,Kakataibo,92_near,urama,urama,u r a m a,,zariquiey2017,790,,,,0,u r a m a,far _NEG,
Kaxarari-92_near-1,,Kaxarari,92_near,utʂama,utʂama,u ʈʂ a m a,,couto2005,1495,,,,0,u ʈʂ a m a,far _NEG,
Mastanawa-92_near-1,,Mastanawa,92_near,ʧaj baʂta,ʧajbaʂta,tʃ a j b a ʂ t a,,zariquiey2017,796,,,,0,tʃ a j - b a ʂ t a,far/chai _DIM,
Chaninawa-92_near-1,,Chaninawa,92_near,t͡ʃajba,t͡ʃajba,tʃ a j b a,,zariquiey2017,796,,,,0,tʃ a j - b - - - a,far _NEG,
Sharanawa-92_near-1,,Sharanawa,92_near,t͡ʃai baʃta,t͡ʃaibaʃta,tʃ a j b a ʃ t a,,zariquiey2017,796,,,,0,tʃ a - i b a ʃ t a,far/chai _DIM,
Amawaka-92_near-1,,Amawaka,92_near,uɾama,uɾama,u ɾ a m a,,zariquiey2017,790,,,,0,u ɾ a m a,far _NEG,
Nawa-92_near-1,,Nawa,92_near,ʧajba,ʧaiba,tʃ a i b a,,zariquiey2017,796,,,,0,tʃ a - i b - - - a,far/chai _NEG,
Marinawa-92_near-1,,Marinawa,92_near,ʧaj baʂta,ʧajbaʂta,tʃ a j b a ʂ t a,,zariquiey2017,796,,,,0,tʃ a j - b a ʂ t a,far/chai _DIM,
Yaminawa-92_near-1,,Yaminawa,92_near,ʧajba,ʧajba,tʃ a i b a,,zariquiey2017,796,,,,0,tʃ a - i b - - - a,far/chai _NEG,
Kashinawa_P-92_near-1,,Kashinawa_P,92_near,ʧajma,ʧajma,tʃ a j m a,,zariquiey2017,796,,,,0,tʃ a j - m - - - a,far/chai _NEG,
Kashinawa_B-92_near-1,,Kashinawa_B,92_near,tʃajma,tʃajma,tʃ a j m a,,camargo1995,796,,,,0,tʃ a j - m - - - a,far/chai _NEG,
Matses-39_far-1,,Matses,39_far,u,u,u,,fleck2005,349,,,,0,u,far/u,
Matis-39_far-1,,Matis,39_far,mɨduk,mɨduk,m ɨ d u k,,fleck2005,350,,,,0,m ɨ d u k,?,
Marubo-39_far-1,,Marubo,39_far,ura,ura,u r a,,fleck2005,345,,,,0,u r a,far/ura,
Katukina-39_far-1,,Katukina,39_far,tuke,tuke,t u k e,,aguiar1994,352,,,,0,t u k e,?,
Shipibo_Konibo-39_far-1,,Shipibo_Konibo,39_far,utʃu,utʃu,u tʃ u,,fleck2005,343,,,,0,u tʃ u,far/utʃu,
Kapanawa-39_far-1,,Kapanawa,39_far,nɨnoma,nɨnoma,n ɨ n o m a,,loos1998,354,,,,0,n ɨ n o m a,here _NEG,
Kapanawa-39_far-2,,Kapanawa,39_far,utʃu,utʃu,u tʃ u,,loos1998,343,,,,0,u tʃ u,far/utʃu,
Arara-39_far-1,,Arara,39_far,tʃai,tʃai,tʃ a j,,cunha1993,342,,,,0,tʃ a i -,?,
Shanenawa-39_far-1,,Shanenawa,39_far,tʃaj,tʃai,tʃ a j,,lanes2005,342,,,,0,tʃ a i,far,
Yawanawa-39_far-1,,Yawanawa,39_far,tʃai,tʃai,tʃ a j,,paula1992,342,,,,0,tʃ a i,far,
Iskonawa-39_far-1,,Iskonawa,39_far,ʧituma,ʧituma,tʃ i t u m a,,zariquiey2017,347,,,,0,tʃ i t u m a,? _NEG,
Chakobo-39_far-1,,Chakobo,39_far,βasi,βasi,β a s i,,zingg1998,356,,,,0,β a s i,delay,
Chakobo-39_far-2,,Chakobo,39_far,nɨama,nɨama,n ɨ a m a,,zingg1998,344,,,,0,n ɨ a m a,here _NEG,
Pakawara-39_far-1,,Pakawara,39_far,nɨama,nɨama,n ɨ a m a,,key2000,344,,,,0,n ɨ a m a,here _NEG,
Kakataibo-39_far-1,,Kakataibo,39_far,ura,ura,u r a,,zariquiey2017,345,,,,0,u r a,far/ura,
Kaxarari-39_far-1,,Kaxarari,39_far,wautʃi,wautʃi,w a u tʃ i,,couto2005,351,,,,0,w a u tʃ i,?,
Mastanawa-39_far-1,,Mastanawa,39_far,ʧaj,ʧai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Chaninawa-39_far-1,,Chaninawa,39_far,t͡ʃai,t͡ʃai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Sharanawa-39_far-1,,Sharanawa,39_far,t͡ʃai,t͡ʃai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Amawaka-39_far-1,,Amawaka,39_far,t͡ʃai,t͡ʃai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Nawa-39_far-1,,Nawa,39_far,ʧaj,ʧai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Marinawa-39_far-1,,Marinawa,39_far,ʧaj,ʧai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Yaminawa-39_far-1,,Yaminawa,39_far,ʧaj,ʧai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Kashinawa_P-39_far-1,,Kashinawa_P,39_far,ʧaj,ʧai,tʃ a j,,zariquiey2017,342,,,,0,tʃ a i,far,
Kashinawa_B-39_far-1,,Kashinawa_B,39_far,tʃaj,tʃai,tʃ a j,,camargo1995,353,,,,0,tʃ a i,far,
Matses-9_big-1,,Matses,9_big,nua,nua,n u a,,fleck2005,66,,,,0,n u a,?,
Matis-9_big-1,,Matis,9_big,noa,noa,n o a,,fleck2005,66,,,,0,n o a,?,
Marubo-9_big-1,,Marubo,9_big,ani,ani,a n i,,fleck2005,64,,,,0,a n - - i,large/ani,
Katukina-9_big-1,,Katukina,9_big,ani-pa,anipa,a n i p a,,aguiar1994,64,,,,0,a n i p a,big _pa,
Shipibo_Konibo-9_big-1,,Shipibo_Konibo,9_big,ani,ani,a n i,,fleck2005,64,,,,0,a n - - i,big/ani,
Kapanawa-9_big-1,,Kapanawa,9_big,ani,ani,a n i,,loos1998,64,,,,0,a n - - i,big/ani,
Arara-9_big-1,,Arara,9_big,iwapa,iwapa,i w a p a,,cunha1993,63,,,,0,i w a p a,?,
Shanenawa-9_big-1,,Shanenawa,9_big,ɨwapa,ɨwapa,ɨ w a p a,,lanes2005,63,,,,0,ɨ w a p a,mother _pa,
Yawanawa-9_big-1,,Yawanawa,9_big,iwapa,iwapa,i w a p a,,paula1992,63,,,,0,i w a p a,mother _pa,
Nukini-9_big-1,,Nukini,9_big,rɨpa,rɨpa,r ɨ p a,,aguiar2004,1555,,,,0,r ɨ p a,?,
Poyanawa-9_big-1,,Poyanawa,9_big,hukumba,hukumba,h u k u m b a,,paula1992,70,,,,0,h u k u m b a,?,
Iskonawa-9_big-1,,Iskonawa,9_big,mihira,mihira,m i h i r a,,zariquiey2017,73,,,,0,m i h i r a,?,
Chakobo-9_big-1,,Chakobo,9_big,tʃa?ita,tʃaʔita,tʃ a ʔ i t a,,zingg1998,67,,,,0,tʃ a ʔ i t a,big/cha _ita,
Kakataibo-9_big-1,,Kakataibo,9_big,tʃa,tʃa,tʃ a,,zariquiey2017,72,,,,0,tʃ a,big/cha,
Kaxarari-9_big-1,,Kaxarari,9_big,laki,laki,l a k i,,couto2005,71,,,,0,l a k i,?,
Mastanawa-9_big-1,,Mastanawa,9_big,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,63,,,,0,ɨ w a p a,mother _pa,
Chaninawa-9_big-1,,Chaninawa,9_big,iwapa,iwapa,i w a p a,,zariquiey2017,63,,,,0,i w a p a,mother _pa,
Sharanawa-9_big-1,,Sharanawa,9_big,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,63,,,,0,ɨ w a p a,mother _pa,
Amawaka-9_big-1,,Amawaka,9_big,tuʔa,tuʔa,t u ʔ a,,zariquiey2017,67,,,,0,t u ʔ a,give_birth,
Nawa-9_big-1,,Nawa,9_big,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,63,,,,0,ɨ w a p a,mother _pa,
Marinawa-9_big-1,,Marinawa,9_big,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,63,,,,0,ɨ w a p a,mother _pa,
Yaminawa-9_big-1,,Yaminawa,9_big,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,63,,,,0,ɨ w a p a,mother _pa,
Kashinawa_P-9_big-1,,Kashinawa_P,9_big,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,63,,,,0,ɨ w a p a,mother _pa,
Kashinawa_B-9_big-1,,Kashinawa_B,9_big,iwapa,iwapa,i w a p a,,camargo1995,63,,,,0,i w a p a,mother _pa,
Matses-171_wide-1,,Matses,171_wide,nua,nua,n u a,,fleck2005,1452,,,,0,n u a,big/noa,
Matis-171_wide-1,,Matis,171_wide,noa,noa,n o a,,fleck2005,1452,,,,0,n o a,big/noa,
Marubo-171_wide-1,,Marubo,171_wide,ani,ani,a n i,,fleck2005,1451,,,,0,a n i,big,
Shipibo_Konibo-171_wide-1,,Shipibo_Konibo,171_wide,ani,ani,a n i,,fleck2005,1451,,,,0,a n i,big,
Shipibo_Konibo-171_wide-2,,Shipibo_Konibo,171_wide,naʂβa,naʂβa,n a ʂ β a,,fleck2005,1449,,,,0,n a ʂ β a,clear,
Kapanawa-171_wide-1,,Kapanawa,171_wide,pɨʂtin,pɨʂtin,p ɨ ʂ t i n,,loos1998,1459,,,,0,p ɨ ʂ t i n,?,
Kapanawa-171_wide-2,,Kapanawa,171_wide,naʂβa,naʂβa,n a ʂ β a,,loos1998,1449,,,,0,n a ʂ β a,clear,
Iskonawa-171_wide-1,,Iskonawa,171_wide,nahβa,nahβa,n a h β a,,zariquiey2017,1449,,,,0,n a h β a,clear,
Chakobo-171_wide-1,,Chakobo,171_wide,tʃa?ita,tʃaʔita,tʃ a ʔ i t a,,zingg1998,1454,,,,0,tʃ a ʔ i t a,large/cha _ita,
Mastanawa-171_wide-1,,Mastanawa,171_wide,pɨta,pɨta,p ɨ t a,,zariquiey2017,1450,,,,0,p ɨ t a,?,
Chaninawa-171_wide-1,,Chaninawa,171_wide,pɨta,pɨta,p ɨ t a,,zariquiey2017,1450,,,,0,p ɨ t a,?,
Sharanawa-171_wide-1,,Sharanawa,171_wide,aʂɸa,aʂɸa,a ʂ ɸ a,,zariquiey2017,1449,,,,0,- a ʂ ɸ a,open,
Amawaka-171_wide-1,,Amawaka,171_wide,tuʔa,tuʔa,t u ʔ a,,zariquiey2017,1454,,,,0,t u ʔ a,given_birth,
Nawa-171_wide-1,,Nawa,171_wide,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,1453,,,,0,ɨ w a p a,mother _pa,
Nawa-171_wide-2,,Nawa,171_wide,aʂpa,aʂpa,a ʂ p a,,zariquiey2017,1449,,,,0,- a ʂ p a,open,
Marinawa-171_wide-1,,Marinawa,171_wide,aʂɸa,aʂɸa,a ʂ ɸ a,,zariquiey2017,1449,,,,0,- a ʂ ɸ a,open,
Yaminawa-171_wide-1,,Yaminawa,171_wide,pɨta,pɨta,p ɨ t a,,zariquiey2017,1450,,,,0,p ɨ t a,?,
Kashinawa_P-171_wide-1,,Kashinawa_P,171_wide,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,1453,,,,0,ɨ w a p a,mother _pa,
Matses-147_thick-1,,Matses,147_thick,nua,nua,n u a,,fleck2005,1268,,,,0,n u a,big,
Matis-147_thick-1,,Matis,147_thick,noa,noa,n o a,,fleck2005,1268,,,,0,n o a,big,
Marubo-147_thick-1,,Marubo,147_thick,ani,ani,a n i,,fleck2005,1274,,,,0,a n i,big,
Shipibo_Konibo-147_thick-1,,Shipibo_Konibo,147_thick,kɨʂtu,kɨʂtu,k ɨ ʂ t u,,fleck2005,1266,,,,0,k ɨ ʂ t u,think,
Kapanawa-147_thick-1,,Kapanawa,147_thick,kɨʂtu,kɨʂtu,k ɨ ʂ t u,,loos1998,1266,,,,0,k ɨ ʂ t u,think,
Arara-147_thick-1,,Arara,147_thick,iwapa ʃandi,iwapa ʃandi,i w a p a + ʃ a ⁿd i,,cunha1993,1276,,,,0,i w a p a # ʃ a n d i,?,
Shanenawa-147_thick-1,,Shanenawa,147_thick,kɨʂtu,kɨʂtu,k ɨ ʂ t u,,lanes2005,1266,,,,0,k ɨ ʂ t u,think,
Yawanawa-147_thick-1,,Yawanawa,147_thick,ɨwapa,ɨwapa,ɨ w a p a,,paula1992,1267,,,,0,ɨ w a p - - - - a,mother _pa,
Poyanawa-147_thick-1,,Poyanawa,147_thick,hukumba,hukumba,h u k u m b a,,paula1992,1273,,,,0,h u k u m b a,small _NEG,
Chakobo-147_thick-1,,Chakobo,147_thick,uti,uti,u t i,,zingg1998,1260,,,,0,u t i,?,
Kakataibo-147_thick-1,,Kakataibo,147_thick,kɨʃto,kɨʃto,k ɨ ʃ t o,,zariquiey2017,1266,,,,0,k ɨ ʃ t o,think,
Kaxarari-147_thick-1,,Kaxarari,147_thick,lakĩ,lakĩ,l a k ĩ,,couto2005,1275,,,,0,l a k ĩ,?,
Mastanawa-147_thick-1,,Mastanawa,147_thick,ɨwapa,ɨwapa,ɨ w a p a,,zariquiey2017,1267,,,,0,ɨ w a p - - - - a,mother _pa,
Chaninawa-147_thick-1,,Chaninawa,147_thick,iwapa,iwapa,i w a p a,,zariquiey2017,1267,,,,0,i w a p - - - - a,mother _pa,
Sharanawa-147_thick-1,,Sharanawa,147_thick,kɨʂtu,kɨʂtu,k ɨ ʂ t u,,zariquiey2017,1266,,,,0,k ɨ ʂ t u,think,
Amawaka-147_thick-1,,Amawaka,147_thick,kɨçtu,kɨçtu,k ɨ ç t u,,zariquiey2017,1266,,,,0,k ɨ ç t u,think,
